stockID,title,date,content,source,url,id
2317,富士康賠90億！郭董出馬　搶小米機訂單,2013-03-23,在香港掛牌的富士康，公布去年虧損達3億多美元，折合台幣超過90億，是上市以來虧損最龐大的金額，這讓母公司鴻海，得想辦法夠積極找訂單，不只傳出董事長郭台銘，即將搶下蘋果大電視「iTV」訂單，連在大陸做「山寨iPhone」起家的小米機也是郭台銘爭取的大客戶，最近就在微博曝光郭台銘和小米機董事長雷軍見面照，更讓外界增添想像空間。,tvbs,https://news.tvbs.com.tw/politics/201711,4993
2317,富士康轉型科技服務　郭台銘搶「大數據」,2015-05-27,大數據這個名詞，不管書本雜誌裡，常常都看過，甚至老闆們，也很愛講。但怎麼樣靠大數據賺錢，在大陸，貴陽這個地方，被認為發展數據財最有潛力。像是鴻海總裁郭台銘，就在這裡投資設廠，蓋隧道數據中心。利用氣象溫度數據，一年省下35%電費，先蓋好硬體設施，準備租給別人用，因為要怎麼從數字裡淘金，第一屆大數據博覽會，各種商業模式，逐漸成形。,tvbs,https://news.tvbs.com.tw/politics/600441,4069
2317,富士康鄭州廠還有加班　放大假傳言無根據,2018-01-29,中國大陸媒體日前未引述消息來源報導，富士康鄭州廠區近日傳出春節假期延長到20多天。對於網路傳言，鴻海不回應。市場人士指出，傳言沒有根據，廠區還有加班情況。,tvbs,https://news.tvbs.com.tw/politics/860665,2218
2317,富士康陸總部動土　郭董喊員工加薪,2012-05-10,鴻海集團總裁郭台銘，今天(10日)在上海陸家嘴金融區，舉行旗下富士康科技大陸總部的動土儀式，郭台銘在回答媒體時，承諾會為大陸員工加薪，甚至將來比照美日水準；至於曾被報導富士康是血汗工廠，郭台銘痛批媒體譁眾取寵，強調工廠員工沒有一個人是累死的。,tvbs,https://news.tvbs.com.tw/world/17422,5093
2317,富比士億萬富豪榜　台灣增至18人,2010-03-11,富比士公布全世界億萬富豪名單，台灣人數由去年的5人暴增到18人，固然受惠於全球經濟的復甦，富比士表示，更重要的原因是兩岸政治關係明顯升溫；至於台灣首富，則是由鴻海集團郭台銘重登寶座。,tvbs,https://news.tvbs.com.tw/politics/85429,5285
2317,富比士台灣富豪榜　蔡宏圖居龍頭,2008-06-05,您印象中的台灣首富還是鴻海集團總裁郭台銘嗎？美國富比士雜誌第一次針對台灣富豪來排名，郭台銘位居第三，榜上第二名是台塑集團王永慶，擁有國泰金控的蔡宏圖，則以85億美元的財富淨值榮登台灣首富。,tvbs,https://news.tvbs.com.tw/politics/171269,5501
2317,富比士富豪榜　比爾蓋茲760億奪冠,2014-03-04,美國權威財經雜誌富比士公佈了2014年全球富豪排行榜，今年的世界首富是微軟創辦人比爾蓋茲，身價760億美元，這也是他隔了4年再度拿下首富頭銜；而台灣的第一富豪則是旺旺集團總裁蔡衍明，總財產95億美元，世界排名130名，其他入榜的還有國泰蔡萬才家族、鴻海董事長郭台銘。,tvbs,https://news.tvbs.com.tw/politics/523167,4696
2317,富豪榜出爐！　國泰蔡宏圖穩居首富,2009-07-03,台灣四十大富豪排行榜出爐了，根據富比士雜誌的調查，台灣富豪受到全球金融危機和經濟衰退的影響，整體財產縮水了29%，國泰金控蔡宏圖兄弟仍然蟬聯台灣首富，富邦集團蔡萬才名列第二，旺旺集團的蔡衍明爬到第三，而前五名之中，科技業只有鴻海的郭台銘入榜，排名第四。,tvbs,https://news.tvbs.com.tw/politics/135781,5371
2317,「寧讓韓國賺錢」　綠議員揚言抵制HTC,2012-01-18,總統大選期間，部分企業家站出來挺馬，或透過支持92共識，間接表達挺馬立場，這其中包括HTC董事長王雪紅、民進黨籍台北市議員梁文傑，選後在臉書PO文揚言抵制HTC，說「寧願讓韓國人賺錢」，自己的手機也換成韓國三星品牌，但也有民眾質疑，如果拒絕這些企業，是不是代表不能搭長榮航空，也不能用鴻海代工的iPhone？,tvbs,https://news.tvbs.com.tw/politics/6271,5116
2317,封殺跳槽！清潔員也禁　鴻海敗訴,2010-07-27,鴻海最近事情不少，先前有離職員工跳槽，鴻海因此提告這名員工，違反競業條款，要他賠款上百萬，不過這項提告，卻遭到台北地院判決敗訴，原因是法官認為鴻海的競業條款有些太超過，因為離職員工因為這個競業條款，連垃圾車司機都不能當，太嚴苛了，因此判決鴻海敗訴；對法院的判決，鴻海低調不回應。,tvbs,https://news.tvbs.com.tw/politics/100551,5221
